-5.77889447236181 -8.03 -8.81 -8.50583333333335 66.49 71.77 69.0825000000001 71.77 78.61 75.5383333333335 69.0825000000001 75.5383333333335 74.1470138888892
-5.67839195979899 -8.36 -8.87 -8.62916660706317 71.84 75.5 72.9858328350481 75.5 79.93 77.3416661379836 72.9858328350481 77.3416661379836 76.8082628602318
-5.57788944723618 -7.79 -8.57 -8.39250000993416 62.85 68.25 65.9083334107205 68.25 75.01 72.5950000851358 65.9083334107205 72.5950000851358 72.8172918334116
-5.47738693467337 -7.98 -8.7 -8.44999976158293 66.02 70.93 68.2866647640983 70.93 77.1 74.2899979257713 68.2866647640983 74.2899979257713 73.1394404151955
-5.37688442211055 -7.65 -8.46 -8.41833333333339 61.07 66.09 65.3250000000004 66.09 72.8 72.0133333333338 65.3250000000004 72.0133333333338 72.3675000000009
-5.27638190954774 -6.79 -7.8 -8.27450000000001 48.95 55.05 56.7446666666668 55.05 63.06 65.1750000000001 56.7446666666668 65.1750000000001 69.8387250000002
-5.17587939698492 -7.01 -7.98 -8.19595190411782 52.55 58.27 57.8382347526278 58.27 65.96 65.7495200043838 57.8382347526278 65.7495200043838 69.033478124817
-5.07537688442211 -6.53 -7.65 -8.11066666666676 45.71 52.09 53.536333333334 52.09 60.69 62.7766666666674 53.536333333334 62.7766666666674 67.0188041950129
-4.9748743718593 -5.97 -7.29 -8.03078576111821 40.17 46.54 48.593738374828 46.54 56.17 59.047857484266 48.593738374828 59.047857484266 65.9202488814551
-4.87437185929648 -6.07 -7.19 -8.02807142857177 40.03 46.02 49.058642857145 46.02 54.37 58.0207142857168 49.058642857145 58.0207142857168 65.4897719387811
-4.77386934673367 -5.24 -6.94 -8.02692869063826 32.74 39.75 42.5751911008492 39.75 51.52 56.0092865416009 42.5751911008492 56.0092865416009 65.5032741926869
-4.67336683417085 -4.98 -6.67 -7.91380940460215 30.92 37.16 39.4325232158711 37.16 48.51 52.8180944429821 39.4325232158711 52.8180944429821 64.1266254374943
-4.57286432160804 -4.3 -6.17 -7.90842845222085 24.2 30.4 34.081451868359 30.4 41.91 48.694284978774 34.081451868359 48.694284978774 63.5422605861638
-4.47236180904523 -3.88 -5.93 -8.15825781730021 20.64 26.59 31.8955630295375 26.59 38.93 48.7225786581777 31.8955630295375 48.7225786581777 67.2138128902312
-4.37185929648241 -2.71 -5 -8.05729353158592 14.29 18.22 21.9294917404389 18.22 29.44 40.4329359118977 21.9294917404389 40.4329359118977 65.3803932667213
-4.2713567839196 -2.4 -4.98 -8.00224964918617 14.96 17.73 19.3905054351025 17.73 30.04 40.00249644198 19.3905054351025 40.00249644198 64.5042523308451
-4.17085427135678 -1.42 -4.12 -8.06023839638504 8.28 10.49 11.6935843309475 10.49 22.12 33.3723843143185 11.6935843309475 33.3723843143185 65.360320434589
-4.07035175879397 -0.95 -4.02 -8.01360253655202 9.19 9.13 7.65020101722784 9.13 21.52 32.1660248664915 7.65020101722784 32.1660248664915 64.680581277869
-3.96984924623116 -0.21 -3.29 -7.92145004551962 9.99 8.05 1.22137968965681 8.05 18.53 25.7945017883431 1.22137968965681 25.7945017883431 63.1590242928623
-3.86934673366834 1.43 -2.32 -8.02858120857033 12.61 4.27 -11.6568965769727 4.27 13.2 18.5258117805073 -11.6568965769727 18.5258117805073 64.7310087509449
-3.76884422110553 2.58 -1.5 -8.05090311194445 16.28 2.92 -20.6846440436907 2.92 9.44 12.2290328785948 -20.6846440436907 12.2290328785948 65.0315444249069
-3.66834170854271 3.86 -0.99 -8.05971847483191 27.54 5.24 -31.2128406498606 5.24 10.67 7.89718464089935 -31.2128406498606 7.89718464089935 65.2260865046749
-3.5678391959799 4.43 -0.38 -8.00787646231008 33.57 7.34 -35.6722172293659 7.34 9 3.01876537169494 -35.6722172293659 3.01876537169494 64.3441394976104
-3.46733668341709 6.59 1.05 -7.95186561923143 57.69 16.98 -52.4761739764427 16.98 11.41 -8.38134281974564 -52.4761739764427 -8.38134281974564 63.4155223827101
-3.36683417085427 8.09 2.12 -7.98556976987682 84.41 28.99 -64.6548770224237 28.99 16.08 -16.9643020877927 -64.6548770224237 -16.9643020877927 63.9334720871394
-3.26633165829146 9.68 2.86 -7.95647173000542 109.16 38.44 -77.0204664165629 38.44 19.8 -22.845283977457 -77.0204664165629 -22.845283977457 63.5016103737079
-3.16582914572864 10.72 4 -7.92439187994807 132.48 54.79 -84.8895168663428 54.79 28.34 -31.656082368754 -84.8895168663428 -31.656082368754 62.9676706919266
-3.06532663316583 12.77 5.39 -7.99960877198283 185.31 83.57 -102.047884949051 83.57 43.85 -42.92391007028 -102.047884949051 -42.92391007028 64.1139861324468
-2.96482412060301 15.32 6.8 -8.0001540241998 262.62 122.33 -122.765532869572 122.33 64.2 -54.5084595792036 -122.765532869572 -54.5084595792036 64.1235090918912
-2.8643216080402 18.67 9.23 -8.05069190401451 378.55 193.08 -150.019140962198 193.08 106.69 -74.0330790285333 -150.019140962198 -74.0330790285333 64.9154544023919
-2.76381909547739 19.56 9.16 -7.98648848934759 404.58 192.91 -156.452227321742 192.91 98.86 -73.3851148686284 -156.452227321742 -73.3851148686284 63.8821845151013
-2.66331658291457 22.92 12.09 -7.96591802719152 550.64 293.2 -182.599649915034 293.2 162.71 -96.2708177775138 -182.599649915034 -96.2708177775138 63.5490290404798
-2.56281407035176 25.61 14.27 -7.98429608817091 684.25 386.18 -204.361666080974 386.18 228.05 -113.897039142482 -204.361666080974 -113.897039142482 63.8349853941533
-2.46231155778894 28.54 15.53 -8.02438130000855 852.68 469.68 -228.959401638046 469.68 268.21 -124.596188496919 -228.959401638046 -124.596188496919 64.4615909184434
-2.36180904522613 31.94 18.15 -8.02425625932258 1043.76 596.1 -256.079176705599 596.1 350.39 -145.377435930337 -256.079176705599 -145.377435930337 64.4643412949302
-2.26130653266332 35.6 20.98 -8.01266284007456 1296.04 766.52 -285.302741054914 766.52 461.68 -168.133369752812 -285.302741054914 -168.133369752812 64.2608087709034
-2.1608040201005 38.71 21.84 -7.99241050817104 1540.27 874.85 -309.209976979861 874.85 507.52 -174.515894877498 -309.209976979861 -174.515894877498 63.942839367989
-2.06030150753769 43.09 25.98 -7.99912396500097 1893.21 1143.99 -344.718787383239 1143.99 703.8 -207.828762596366 -344.718787383239 -207.828762596366 64.0359532835606
-1.95979899497487 46.72 28.08 -7.95732105487328 2227.2 1349.51 -371.546898328598 1349.51 830.8 -223.146790280699 -371.546898328598 -223.146790280699 63.3678071511617
-1.85929648241206 51.15 30.32 -8.00263017753797 2659.27 1579.61 -409.281918534174 1579.61 950.9 -242.683697423642 -409.281918534174 -242.683697423642 64.090579612525
-1.75879396984925 54.17 32.46 -8.01414370258509 2977.33 1786.61 -434.050646251913 1786.61 1085.86 -260.138562273757 -434.050646251913 -260.138562273757 64.2748132395084
-1.65829145728643 58.38 35.94 -8.00520911881905 3452.24 2124.22 -467.29702339156 2124.22 1323.02 -287.677909904035 -467.29702339156 -287.677909904035 64.1233034424358
-1.55778894472362 64.29 38.68 -7.99532974079784 4180.37 2522.26 -513.915133947116 2522.26 1542.56 -309.276702489579 -513.915133947116 -309.276702489579 63.9652488654663
-1.4572864321608 67.66 42.04 -8.00050594241723 4621.28 2872.38 -541.274941562544 2872.38 1801.16 -336.304940217675 -541.274941562544 -336.304940217675 64.0513983085784
-1.35678391959799 73.02 45.74 -7.99169808187904 5369.52 3361.96 -583.419515580032 3361.96 2125.26 -365.633019566801 -583.419515580032 -365.633019566801 63.9155086845561
-1.25628140703517 76.68 48.12 -8.0002084368471 5938.48 3729.22 -613.174219654459 3729.22 2360.64 -384.707916497519 -613.174219654459 -384.707916497519 64.0416275681304
-1.15577889447236 81.61 50.6 -8.02517142505726 6695.59 4154.01 -654.722043128383 4154.01 2602.66 -406.018284913243 -654.722043128383 -406.018284913243 64.435144428129
-1.05527638190955 87.08 54.89 -7.99379388550089 7631.46 4812.1 -696.178072331893 4812.1 3055.25 -438.892060788764 -696.178072331893 -438.892060788764 63.9281096027312
-0.954773869346733 91.26 57.34 -7.97833943009869 8375.16 5265.89 -728.171200377741 5265.89 3330.56 -457.466606267515 -728.171200377741 -457.466606267515 63.6853790589007
-0.854271356783919 96.85 61.21 -7.98016198910159 9431.39 5964.53 -772.783735209937 5964.53 3799.33 -488.328380049908 -772.783735209937 -488.328380049908 63.7102398766928
-0.753768844221105 100.83 64.28 -7.99059479683882 10211.79 6509.29 -805.757931238051 6509.29 4170.9 -513.694052184026 -805.757931238051 -513.694052184026 63.8791961316962
-0.653266331658291 105.78 66.43 -7.99830258833954 11232.28 7049.79 -846.091484463639 7049.79 4449.67 -531.306973917085 -846.091484463639 -531.306973917085 63.9966354378973
-0.552763819095476 110.2 70.99 -7.97888653594968 12190.56 7854.61 -879.43104665483 7854.61 5088.23 -566.441134036868 -879.43104665483 -566.441134036868 63.6921333895716
-0.452261306532662 113.25 72 -8.01728218948572 12866.33 8183.32 -907.881155210863 8183.32 5229.42 -577.117178143632 -907.881155210863 -577.117178143632 64.2991462016803
-0.351758793969848 119.5 77.54 -8.00424615069035 14327.74 9304.3 -956.517607369604 9304.3 6073.6 -620.687538586147 -956.517607369604 -620.687538586147 64.0886754767656
-0.251256281407034 123.08 78.3 -8.01789443692951 15191.64 9665.78 -986.820147925478 9665.78 6180.3 -627.761055876265 -986.820147925478 -627.761055876265 64.3079184838863
