"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61"
"11",35.2590959486093,37.1522344665819,33.1997938034454,31.731590200787,33.098262354279,36.1861714732473,31.1013335327618,40.3322276508515,31.1077397207716,33.4540726089003,32.1252045006905,32.757915066719,35.8945420277231,26.0786061914621,26.976886265891,22.939418046865,15.3919427481115,17.2740355512749,17.9119343836053,11.6177262343236,5.83092103283035,25.7365814854985,15.571339992821,36.1495211674482,27.2458807309568,49.5587456960918,82.247449184846,99.6456670651416,128.947729267082,150.30508038411,176.585265224053,220.953562460776,286.478396693767,287.99489927023,355.985727405359,336.463788907465,511.492919255939,568.637625910668,558.803287178899,741.836609949679,723.724212733442,1047.54524902625,1156.08829272705,1553.58364286743,1094.13408391417,1775.09953553747,2090.17944764528,1644.16514920713,3296.69685332467,3278.79197371498,3810.12314182914,5728.95296182265,5817.97912524806,7022.6037928958,11560.5538782854,11434.7897676052,15120.5815753705,16111.6893728141,22410.1049865325,28646.0455636769,32701.8681111289
"12",37.0858557121689,37.3094747698953,32.7569408214107,35.1766755040446,36.5115876936974,31.982895745851,42.1361457399487,34.3662618279216,38.1659303543134,30.6506588941685,32.1531085045177,33.4375996036114,26.1215044692746,28.5007765561757,27.735866367021,17.8314712404474,15.9332460231297,13.4477713667153,9.0454984300268,6.43265996613745,15.1556949276456,19.3078083508531,37.5694502158349,52.7110835998107,45.5717884661869,85.2673690753953,94.6411006919959,116.384101384255,117.649545067629,200.87587451394,204.349547056627,259.684484527058,332.183471968103,364.6786109851,430.00790400576,480.324811306541,641.772763867356,627.882884539073,603.600023415559,1005.09780971894,842.145067167807,737.60896161664,1066.96843434781,1261.89320700083,1364.13861026371,1764.37134513489,2114.51872588517,1949.94050927012,3252.21763114765,3374.20728289527,4177.33476922998,5980.21739417007,6389.47513252109,7180.97125200599,8528.88918070676,10541.4765336622,12743.0745513258,20588.912443432,21519.3294057771,25785.1179324068,34394.2813304753
"13",28.6988141994554,31.9921242152017,33.2141420438201,37.6096278631427,36.6815780806396,40.2802117753309,34.3244031248911,32.2392932235066,37.5301574773774,31.3223444790289,35.2868758155376,28.0077960196176,28.3877571666727,28.4756101512055,18.6611086849615,10.3387442913483,14.3956435350945,7.7037087624205,9.8571696408119,14.0660395375614,33.7017018421238,33.8375274839328,49.9267794929978,64.4923828055835,73.8638738815771,85.1357928581294,116.045401916721,161.595910186112,213.061147208408,177.630111400353,313.469098993501,330.558287638336,404.894609538711,446.247861475203,426.491210120598,488.216462813172,705.125902707775,653.1510218927,778.495521122028,823.157632983074,1041.92254740634,1219.12107611349,1420.59400701023,1393.5066322782,1685.56225403713,1945.48217190383,2289.05859926957,2442.98365295682,2985.22703740223,3280.06461297278,3652.62071023434,3729.82619407695,6232.7594644385,8342.09999874316,10827.6927508725,11142.0767234812,15140.3465210831,18715.5789318845,20959.7746492904,24935.2664171586,38577.3399132099
"14",25.8193967535347,30.4209642383329,40.1236492488206,30.8121848021086,33.2989235776106,35.802984717754,39.5718537886435,32.7193064404052,26.8231408897598,28.6996626330789,28.5886989531317,21.3826178873465,23.5502376749582,21.9441352382967,15.581484004603,14.0080663071486,9.00739756777173,6.22949395893029,10.008182186712,29.0129383097076,41.0333584796308,37.2712285497178,61.9731729046741,101.818879998771,76.3502880896933,143.663899327879,119.445565100947,154.814768224874,215.002149938876,301.710137046019,266.75329708106,355.066978216736,431.03280233837,550.795702438084,521.808308276903,666.783348711178,700.705092335791,752.212342714405,812.648442163421,785.285091909241,1062.22633410966,1424.67412439915,1381.83766623392,1339.81488551423,1696.38624157438,1899.40891673287,2502.44039828866,2716.01519081485,3354.80655399385,3608.90496045638,4210.4622955584,5127.99169253887,6982.77530974914,7481.44189021415,10197.9900773651,12641.080378246,14942.5607025184,19745.6933766925,17585.7194076601,31654.9800337059,36660.1177074533
"15",29.6473970066823,29.6589714795513,27.8289095209089,31.3266526732743,33.2523560154462,31.314897456947,25.4077665962201,26.0032277572775,25.2268662431774,24.3927207432961,24.424162310212,30.4918364976937,19.1743111223619,14.6960670873445,10.8222860490152,9.75850280190537,15.2702712732385,17.9666796490181,26.1416490642479,40.6666985940746,53.8030355976826,71.959245512204,85.9114392846538,78.5062366872645,144.511408917505,155.262560981541,173.164590744986,227.016942406072,240.182835349812,352.400469147058,342.646665958882,371.589057825646,454.674322035906,568.16310484913,502.856348838749,713.093711302891,777.414423984258,745.438674991189,880.723409630754,1123.46306809085,1163.17873891324,1378.01835214207,1746.15795948826,1562.93816800938,1396.14804841923,2205.57255539963,2024.42312941625,2930.40836356913,3308.87887523966,3741.80012152262,5164.18493436468,5941.76176039287,6215.62161155491,6337.05901939486,9231.75913262407,8833.24624467192,14982.2388697715,18728.3764222467,24140.6087231969,25064.3726675154,36768.6560297656
"16",31.4396059260076,27.9639408766383,27.8902130796215,29.4235697658027,29.9328718224619,29.6302133566029,24.3425375648273,28.5577591866214,20.2303235589927,20.1114230948281,23.9858917460664,18.6451808253636,13.5355410112985,13.5143298321202,9.64821714251159,12.2350422411031,16.6908635526463,25.6187284586261,49.3547107382387,67.308838597261,68.3121139294986,89.1953223175547,116.131959579316,150.098882076224,190.491274205209,236.35588204155,253.540828634995,290.349489896624,273.886889872258,344.645021784727,404.758062288345,417.130859570653,508.152992038833,649.200246344384,720.401396701928,848.678723213469,786.371760171269,886.58664788761,968.500541294629,1042.64834799903,1183.42623569798,1549.31148971658,1357.18832111084,1236.6183446295,1910.22932062484,1720.551192876,2698.40302398416,2486.55059832133,2265.08694356801,3060.75870059291,3611.30287851052,5077.16397375341,6312.84136616,6054.22946533209,7750.94151028792,10733.9651345844,15640.2050558168,19256.6345314689,21227.5305921005,27751.6791865924,25890.071198696
"17",27.2286270635663,31.8891629004044,24.4437534714056,29.0504165851527,34.565039178965,28.5386750990725,22.1041368128672,21.9438971894823,22.3243444442257,21.9762461390774,16.6577564001194,14.2883211109276,8.87390087879204,9.25064024471585,9.91809811711825,25.8268874848932,32.1792688978771,29.1652830109921,35.5938261781629,59.1729321320255,75.0783057061261,106.470796272161,151.918621940852,167.508958908225,205.898005980127,233.086061473818,302.834062712154,286.458585145798,439.194954694589,451.677730056416,384.773310024074,553.840541340545,608.928635980315,755.023457215134,713.10898843121,820.937531603006,855.361457746887,949.51723449693,1197.90731183615,1155.73214729611,1346.8240314463,1422.17973787271,1333.33131271654,1817.89882859626,1876.13550835438,2066.94319708314,2731.2014641427,2555.49044334318,3079.76977716167,4065.30881663294,3512.80558755792,5112.87429511455,6150.48526525251,8610.58469131407,10112.4504287004,10458.1851090111,14319.5924707568,19468.7258951526,20432.8742608986,27415.2899352594,34922.9785555805
"18",32.6466298831597,25.9948938514819,27.6123681661318,24.9325342787835,21.2663460770621,25.4076026437466,19.2051339192721,22.7458015276339,16.4576371498062,14.2699338057786,12.5440317986392,9.48514198162105,12.1831617406845,18.7147138856742,19.0554741325615,38.5022154587557,46.7670634718449,51.0506085159135,78.2254927679701,109.656709491567,136.662573953737,154.783022132959,139.018304321046,198.271396113004,279.307220089238,296.693639567525,336.75519151279,321.227073354622,385.638769424638,441.347899807437,561.361463108992,600.616639521873,721.942568851317,768.570274833967,846.347907096225,870.387597445623,1020.23445863591,1270.39445783428,1369.47467031529,1302.48526294632,1771.42252132731,1755.12495502526,1916.98440427703,1970.63673104643,1969.10714106806,2287.77902002174,2729.5845531209,2844.02036739332,2882.90653286845,3645.62146022337,3838.29917936883,5098.13668723321,6728.83700334673,7331.33897456151,9300.14373871683,13003.4242582129,12740.7554335197,15871.5642532561,18846.5664302989,28394.8392322975,28298.7756320313
"19",26.6032702334754,21.3713607581453,24.6564497808683,26.2406471290422,19.6880492534494,21.7822217757785,19.7661937489485,15.630142251396,13.7966776448529,14.7170226925417,10.6003697445357,14.6382449080096,15.7510660716868,27.1327801367478,30.1771644145635,39.5205039406909,56.9635595975012,51.7302819721078,95.0803491125166,111.985993323124,139.875754541305,188.460077694335,181.32658486217,253.036124977457,262.182172658595,307.626640860272,369.887173238268,432.779868871068,515.320323686732,584.974328097981,637.0046385755,690.600241875955,777.140891099326,853.211070656267,965.128945700551,1126.55970036387,1120.19577608884,1112.30467670565,1232.99029109536,1386.75463811719,1472.61520177473,1684.75670383277,1905.75396582618,2014.54678363809,2369.76839167463,2188.76635738051,2711.25285089887,3124.65691928693,2422.4833616562,3712.93172272204,3966.96613768016,5139.77530258098,4879.56714750464,5934.65414759143,8509.68981413673,10741.1363491257,15634.6602465707,17925.9873496461,21824.4933576675,22060.3864693592,26639.9963147763
"20",22.7292023773139,23.0981892381954,21.7819803594373,24.5345739783512,17.4010648928897,18.0668664924273,16.305071750436,14.1808218669021,12.0816176976185,10.9225993015676,13.2730478881634,17.4547433335202,28.572258721597,40.6310243753751,54.8247286239412,42.7674646342998,82.0865862951262,104.418548578989,130.966819019395,122.702287806714,158.747322943994,164.127676041211,198.080790078675,312.320025293979,288.494084062091,407.093219439062,448.955083173066,491.765795007736,541.045156680599,620.367155507131,688.752985007607,891.192009089388,724.605574732098,844.969061690781,1093.39847024745,1270.26757352636,1121.15183501273,1564.16594477529,1151.11731448186,1267.29022137658,1724.82883218074,1790.42406673183,1870.29351583718,2259.3183243671,1904.1285522461,2526.52981970626,2270.74760636017,2654.27648880399,3255.49556313959,4211.01474961635,4051.73370894648,5095.72620650822,4592.66988550759,6346.69169403829,8661.84186755404,11982.44927557,12432.6806580851,16250.3784029627,18901.6455836609,23609.7165204616,32119.7892058943
"21",24.2835890707163,19.0884677878194,14.7983417914545,17.1241398941849,13.7078204716144,15.6159333732591,12.0992564898947,10.6586993890374,14.0062746838974,22.8941807950382,22.0854612843158,27.5564692080732,31.632907722626,72.6800597465149,72.8189276370349,101.31519433511,120.879001196592,108.745328265594,161.178151047443,149.584714654719,180.904676607656,250.607738961177,276.771576043411,319.955794252475,358.035889026309,393.82665102682,406.44895287673,433.454940914366,597.959853546993,563.196672977952,704.44968984879,953.784766453108,1009.93280678203,1114.81190788221,1309.91522550046,1249.83288176925,1463.03620129461,1271.32446029945,1486.3725994072,1416.06156361834,1909.2297508252,1946.62834776589,1833.54999065933,1936.79411522286,2222.96934302074,2813.10970817628,2448.15132880634,3108.04561148879,3599.9693432975,3762.09738611114,4843.05896498048,4269.01621166079,6249.11931281427,5935.64838147293,8352.08655098726,10235.3403382304,12283.8869827316,15031.6978383088,23101.7507287697,25046.1667022179,28318.1081236081
"22",20.3621186594321,20.114120943663,13.0744320941718,14.3533670513429,11.6019940648517,11.6882203975997,12.9254188381108,13.5699938705693,20.0782619716762,32.035175840096,40.6145756403322,42.6981107985592,54.8063820287767,71.1327485441324,99.4328363799775,84.0300733484393,144.125019681054,161.781974595224,202.218195156633,252.492475996718,192.095243971381,360.96300894094,300.007828591468,394.288478051448,426.66952480906,388.799786905855,683.169402916687,551.758346114974,756.222565867165,723.59912308571,767.311534150073,935.576030475581,956.143342217824,1015.17713441619,1192.79739887303,1502.49425095342,1326.11081245131,1475.85004765868,1783.40223186225,1844.92427894784,1726.15719862839,2090.81990231859,2000.69817087636,1771.66348516574,2429.49799658484,2405.1232112286,2774.34466943311,3001.19392566229,3475.56632806793,3560.86954647446,4143.4043620765,4941.36001778651,6886.07226628803,5941.02690973528,7470.67186742948,11119.8531036482,12501.3612104199,15820.9239282891,19870.2473169553,22301.8326992298,31142.5333454171
"23",16.8269832427027,13.5045746450512,14.1423185229362,14.9218266132696,14.6346603841089,15.3625664795964,19.9440260177764,21.545461523808,27.4621432549885,35.2719843913709,54.997592651797,53.6555611336846,76.3387547829738,95.7988729820722,109.699902079239,139.704758539818,137.019083465999,173.930863924593,221.115810410561,263.34646480286,290.541554541588,306.476992295068,335.485069340216,452.058025022125,464.64373978501,620.283506867407,616.563080135614,721.788130487324,590.409590553739,850.719768290607,995.928828450155,1005.53369468233,1120.00140971485,1134.38630892493,1339.88596503094,1486.90272271241,1437.04867038612,1396.03077075754,1720.37592305013,2318.61081161659,1981.35741062141,2136.03961683211,1846.90934963861,2252.37515147702,2007.89497202629,2158.92736832429,1879.28613691773,2687.95475770294,2848.06814862472,3138.10446817933,4191.22576184541,4766.04411588278,5162.32587155388,8099.41162798146,8056.36026537616,9337.62003435132,14464.6245283556,15307.7727372091,23839.6963449906,23723.7160465292,31552.8215040072
"24",16.2148339839319,13.5504220308482,14.5622368014566,17.2595580591971,20.042148568149,25.2155756785358,25.0970767182979,28.3524299054006,43.5982072726689,49.2095422919323,62.1888464840792,66.1420207946514,87.4341105931977,109.666797350041,132.783487595952,160.7509989472,166.374690004235,214.555140533483,229.554290172969,304.948514910852,376.274962857333,355.951767891554,452.250181480624,492.067315764516,479.67667524159,541.431544432225,668.580142591278,656.907714931783,787.438356275525,1044.43648492275,1017.25112310066,1278.9041382892,1283.84159273953,1179.21699218237,1317.22125976768,1507.33973338224,1545.83340705024,1717.80320409764,1713.21709408722,1822.13686655074,2028.3516839391,1986.52877638169,2620.25424148982,2048.5359270511,2339.34271463696,2232.26060283839,3208.9607286314,2820.43256732273,3152.64482467266,3520.02403516177,4243.0436177443,4496.05452334884,4812.48752739654,6589.37046013394,6802.70035502199,9305.87088317289,13634.043503302,17509.4707482619,15332.2581025383,22380.1526282002,34158.2913332991
"25",12.1120901381448,14.6500814341266,16.6002587507234,25.2604621953275,24.6187038990368,30.77592567591,42.4801118195281,56.8584112598432,45.5209467800105,71.3726230589798,87.4393078962364,105.488088422994,125.903650934678,122.556049876659,149.717326912162,220.665112216231,192.093202558966,265.990643341191,252.265917128203,349.94079170278,345.635686372941,528.815714933615,610.14587675433,508.286629007479,713.363003723035,721.041448396759,809.439164637004,715.684262785011,1041.7725548741,1152.46445417207,1041.7538308823,1526.17580360782,1475.56827138935,1598.42910360594,1416.84558084538,1306.66765700941,1537.17283412713,1549.74883953626,1758.48586582766,1825.51400934215,1984.88994856831,2373.65973547016,2558.50402371525,2205.40078158347,2494.77832118847,2461.43022680801,2218.84310101052,2868.37425692445,2883.66028520254,3538.61297468777,3916.06961307664,3566.23836228197,5445.59335056282,7031.13856510083,7925.50190457357,9445.58247195071,10845.0918592579,15648.1786014077,17608.849276593,21113.4022246665,26388.3935563829
"26",18.5756010531107,22.9788047502362,27.0926305340787,21.5727359988468,37.2006186948298,48.5525578011801,60.1932113217651,76.7855530184913,69.5031517245979,90.16711956543,102.336809860662,135.752945584036,147.832328003011,158.623395548812,185.600362159904,195.179810340549,275.556595189821,316.629207265166,366.735812904455,374.26593228317,472.463168600235,491.800299176899,454.238088358758,604.610801641626,799.420026657176,790.654915785346,859.338378828178,901.963759718821,1014.80713939901,1173.01367543393,1062.15588873294,1273.67877947522,1125.64219970686,1332.77840569504,1487.00079931261,1501.80857791995,1752.18211313481,1844.65615858685,2378.30594023979,2304.02219539512,1807.51702439882,2096.29169984796,1894.68896260626,2563.30531430975,2240.6225167974,2255.2924391356,3333.79595752044,2444.67773408692,3000.94654477204,3185.62902963802,3548.22034175978,3685.6195851671,4690.02715795784,5336.41027397859,7751.36615138368,9057.86610867871,11743.0725641363,13734.1608105409,18520.5953642661,27803.3480175124,33070.2968603921
"27",23.7978307681561,26.7502811600564,35.0523651848212,39.0773283736115,46.2963028971526,61.1099545373438,63.9979415731073,99.7049979738847,100.438238039653,86.2601139898007,142.087051244442,140.769890071425,172.037084821257,191.149930337992,242.452468399612,278.339914695547,306.544027569036,355.598874997962,392.098732126169,428.802388332023,527.007421169253,665.116508676244,518.957661198363,627.465169156876,783.755954805256,948.284886003868,870.698910689349,1246.48349746371,1114.21669238099,1130.20443983868,1209.19216226814,1384.70060981245,1742.83949684345,1833.74778358016,1799.07812754091,2042.94628659297,2248.79254308632,1748.89720581987,2284.20278473278,2351.13759292556,2246.66139778819,2064.83030993098,2014.35015235096,2669.77606618731,2510.01350403514,2655.02137918578,2803.22807372077,2892.22669503341,2784.35772365198,2607.17884564301,3062.79503555855,4283.6494514634,6473.10047710302,6095.11363800925,7755.31644624393,10382.4994934423,11627.1855351566,12981.9668781918,19560.400916697,24927.7209687262,34622.2559776144
"28",39.5335835255174,39.292101995097,49.5072882156632,57.6697486530216,67.9348532665926,85.582273855313,94.7257791126474,101.845813767598,115.918499011607,130.579811996378,123.784556418158,174.6454199016,244.087395835225,199.827887406691,247.625156442883,288.624789382183,400.037042604172,382.794808142558,424.660123312651,420.003329521691,559.180562045638,651.510599160289,570.5111647694,692.696894161899,922.262074461454,1216.80711890168,1056.93066504769,1082.25082376759,1317.52613439148,1602.17657274442,1531.26394232846,1495.42093632525,1644.57347553389,1779.20272884269,1413.87114443112,2016.54920130643,2262.37018229618,1864.18381585546,1919.44398517053,2219.24058122313,1862.43548346785,2690.71054359096,2014.55247477408,2633.22305539095,1813.00293117277,2444.81936398336,2802.97959239284,2856.10149329789,2577.00268375501,3449.06612463955,3354.61990713344,3469.39100769413,5200.74711241309,5885.73531476357,9926.610800611,9283.88053432502,10743.891722666,13059.1188316343,17815.4091323444,23990.6901611099,35571.2409283957
